"Country","Year","Respondent","UrbanRural","Age","EconomicSituation","LivingConditions","Interest","Religion","TaxMorale","TrustPresident","TrustParliament","TrustCourts","CorruptionPresident","CorruptionParliament","CorruptionOfficials","CorruptionCouncilors","CorruptionTax","Gender","AvoidHowOften","TrustTax","SelfEmployedTax","AvoidReason","EconomicPolicies","LocalGvtTaxes","Enforce1","Enforce2","CorruptionOfficialsLocal","CorruptionOfficialsNational"
"South Africa",2005,"SAF1714_2005",1,36,3,3,3,2,4,3,3,3,2,NA,NA,2,2,1,NA,NA,NA,NA,2,3,3,4,2,2
"South Africa",2005,"SAF1736_2005",2,26,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,9,NA,1,NA,NA,NA,NA,2,1,NA,9,NA,NA
"South Africa",2005,"SAF1746_2005",1,21,2,1,4,3,5,2,3,3,2,4,NA,3,1,2,NA,NA,NA,NA,3,2,3,2,2,2
"South Africa",2005,"SAF1747_2005",1,21,4,3,2,3,4,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,2,3,4,4,NA,NA
"South Africa",2005,"SAF1748_2005",1,47,3,3,2,2,4,4,4,4,NA,NA,NA,9,NA,1,NA,NA,NA,NA,2,3,4,4,NA,NA
"South Africa",2005,"SAF1753_2005",1,20,4,4,3,1,4,3,2,3,2,3,NA,2,NA,1,NA,NA,NA,NA,3,4,3,3,3,2
"South Africa",2005,"SAF1754_2005",1,22,4,4,2,3,4,3,2,3,3,3,NA,2,3,2,NA,NA,NA,NA,2,3,4,4,3,3
"South Africa",2005,"SAF1757_2005",2,38,4,3,4,2,5,2,3,3,1,1,NA,3,1,2,NA,NA,NA,NA,3,3,1,1,2,2
"South Africa",2005,"SAF1762_2005",2,56,4,3,3,1,4,4,2,2,2,1,NA,2,1,2,NA,NA,NA,NA,3,9,1,1,2,2
"South Africa",2005,"SAF1763_2005",2,34,4,2,3,2,4,2,2,3,2,2,NA,2,2,1,NA,NA,NA,NA,2,9,4,4,2,2
"South Africa",2005,"SAF1765_2005",1,58,4,2,3,2,4,4,3,3,2,2,NA,2,2,1,NA,NA,NA,NA,3,3,3,3,2,2
"South Africa",2005,"SAF1766_2005",1,51,3,4,2,3,5,2,3,2,1,2,NA,3,1,1,NA,NA,NA,NA,1,3,1,1,2,3
"South Africa",2005,"SAF1768_2005",1,36,3,2,3,2,4,2,2,4,3,3,NA,3,2,2,NA,NA,NA,NA,4,9,4,4,3,3
"South Africa",2005,"SAF1770_2005",2,50,3,3,4,1,4,4,4,3,2,2,NA,2,2,1,NA,NA,NA,NA,3,9,4,4,2,2
"South Africa",2005,"SAF1771_2005",2,55,4,2,3,2,4,4,2,3,1,2,NA,2,NA,2,NA,NA,NA,NA,4,9,3,3,2,2
"South Africa",2005,"SAF1772_2005",2,68,2,3,3,4,5,4,4,4,1,1,NA,2,1,1,NA,NA,NA,NA,1,9,1,1,3,2
"South Africa",2005,"SAF1775_2005",2,51,4,3,4,2,4,4,3,4,2,2,NA,2,2,2,NA,NA,NA,NA,3,2,3,3,2,2
"South Africa",2005,"SAF1776_2005",2,42,4,1,4,2,4,4,2,3,1,2,NA,2,2,1,NA,NA,NA,NA,3,2,3,3,2,2
"South Africa",2005,"SAF1777_2005",1,39,3,4,3,1,4,2,1,2,1,1,NA,2,2,1,NA,NA,NA,NA,1,3,1,1,2,2
"South Africa",2005,"SAF1778_2005",1,49,4,4,3,3,4,3,3,3,1,1,NA,2,1,2,NA,NA,NA,NA,4,9,2,2,2,3
"South Africa",2005,"SAF1779_2005",1,71,4,4,4,2,4,4,4,3,3,2,NA,2,1,1,NA,NA,NA,NA,2,3,4,4,2,1
"South Africa",2005,"SAF1780_2005",1,68,4,4,4,2,4,4,3,3,2,2,NA,2,2,2,NA,NA,NA,NA,2,2,4,4,2,2
"South Africa",2005,"SAF1781_2005",2,65,5,4,3,2,5,2,3,2,1,1,NA,2,1,2,NA,NA,NA,NA,2,3,4,4,2,2
"South Africa",2005,"SAF1782_2005",2,54,3,4,3,1,4,2,3,2,1,1,NA,2,1,2,NA,NA,NA,NA,3,9,2,2,1,2
"South Africa",2005,"SAF1802_2005",2,38,1,1,2,3,3,2,2,4,2,3,NA,4,NA,2,NA,NA,NA,NA,4,1,4,4,3,4
"South Africa",2005,"SAF1806_2005",1,36,4,5,4,3,4,4,4,4,2,2,NA,2,2,1,NA,NA,NA,NA,NA,4,4,4,2,2
"South Africa",2005,"SAF1807_2005",1,44,4,4,3,3,5,3,3,4,3,2,NA,3,2,2,NA,NA,NA,NA,4,2,4,2,3,3
"South Africa",2005,"SAF1808_2005",1,42,5,5,4,3,4,4,4,3,2,2,NA,2,2,1,NA,NA,NA,NA,1,4,3,3,2,3
"South Africa",2005,"SAF1809_2005",1,57,4,4,3,2,NA,4,3,3,2,2,NA,3,2,1,NA,NA,NA,NA,2,2,4,4,3,3
"South Africa",2005,"SAF1813_2005",1,22,4,4,4,3,4,4,3,4,2,2,NA,2,3,1,NA,NA,NA,NA,2,9,3,4,3,2
"South Africa",2005,"SAF1815_2005",1,19,4,4,4,2,4,4,3,4,1,2,NA,3,2,1,NA,NA,NA,NA,2,3,4,4,3,3
"South Africa",2005,"SAF1822_2005",2,39,4,4,4,3,4,4,4,4,2,3,NA,3,2,2,NA,NA,NA,NA,1,1,4,3,3,3
"South Africa",2005,"SAF1844_2005",1,72,4,5,3,3,3,2,2,4,3,3,NA,3,2,1,NA,NA,NA,NA,1,4,4,4,3,3
"South Africa",2005,"SAF1853_2005",1,62,3,3,2,1,4,3,NA,3,2,NA,NA,3,NA,2,NA,NA,NA,NA,3,9,NA,9,NA,NA
"South Africa",2005,"SAF1872_2005",2,31,4,5,4,1,5,4,3,4,2,2,NA,2,2,1,NA,NA,NA,NA,4,9,4,4,2,2
"South Africa",2005,"SAF1879_2005",1,24,5,5,4,2,5,4,4,3,1,1,NA,2,2,1,NA,NA,NA,NA,1,4,4,3,2,2
"South Africa",2005,"SAF1886_2005",2,33,3,3,3,1,4,4,3,4,2,2,NA,2,2,1,NA,NA,NA,NA,2,2,4,4,2,2
"South Africa",2005,"SAF1889_2005",1,36,4,4,2,2,5,3,3,4,2,2,NA,2,1,1,NA,NA,NA,NA,2,3,4,4,3,2
"South Africa",2005,"SAF1890_2005",1,27,3,5,4,1,5,4,4,3,2,2,NA,2,NA,2,NA,NA,NA,NA,NA,4,4,4,2,2
"South Africa",2005,"SAF1896_2005",1,29,NA,4,2,1,4,3,3,3,NA,NA,NA,2,NA,2,NA,NA,NA,NA,3,9,4,4,NA,3
"South Africa",2005,"SAF1920_2005",2,39,4,4,2,1,4,3,3,4,2,2,NA,3,2,2,NA,NA,NA,NA,3,2,4,4,3,3
"South Africa",2005,"SAF1934_2005",1,23,NA,4,3,1,4,4,3,3,2,2,NA,2,2,1,NA,NA,NA,NA,NA,4,4,4,2,2
"South Africa",2005,"SAF1953_2005",1,40,4,5,2,3,5,3,3,4,2,2,NA,2,2,2,NA,NA,NA,NA,2,4,4,4,2,3
"South Africa",2005,"SAF1954_2005",1,32,3,5,4,3,4,2,2,4,3,3,NA,3,4,1,NA,NA,NA,NA,NA,4,4,4,3,3
"South Africa",2005,"SAF1965_2005",2,19,5,5,4,3,4,4,4,3,1,1,NA,1,3,1,NA,NA,NA,NA,1,3,3,3,2,2
"South Africa",2005,"SAF1969_2005",1,36,1,3,2,3,4,3,3,3,3,3,NA,3,3,2,NA,NA,NA,NA,3,3,1,3,3,3
"South Africa",2005,"SAF1970_2005",1,45,1,1,3,3,1,1,2,3,4,3,NA,2,2,1,NA,NA,NA,NA,4,3,4,4,2,2
"South Africa",2005,"SAF1972_2005",1,39,4,4,4,3,4,4,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,NA,4,4,4,2,2
"South Africa",2005,"SAF1973_2005",2,35,4,3,4,1,4,4,4,4,2,3,NA,2,2,1,NA,NA,NA,NA,1,3,4,4,3,4
"South Africa",2005,"SAF1980_2005",1,20,4,4,3,1,5,4,4,4,2,2,NA,3,2,1,NA,NA,NA,NA,3,3,4,4,3,2
"South Africa",2005,"SAF1984_2005",1,24,2,2,2,2,2,4,4,3,3,3,NA,3,2,2,NA,NA,NA,NA,1,3,4,4,3,3
"South Africa",2005,"SAF2001_2005",1,62,5,5,4,3,4,4,4,4,1,1,NA,1,3,1,NA,NA,NA,NA,1,4,3,3,1,4
"South Africa",2005,"SAF2008_2005",1,55,5,5,4,3,5,NA,NA,3,2,2,NA,2,3,2,NA,NA,NA,NA,1,3,3,3,2,3
"South Africa",2005,"SAF2033_2005",2,38,4,4,2,2,4,4,4,3,2,NA,NA,3,1,1,NA,NA,NA,NA,2,9,4,4,NA,3
"South Africa",2005,"SAF2039_2005",1,28,5,5,4,3,4,4,4,3,2,2,NA,2,2,1,NA,NA,NA,NA,1,3,3,3,2,2
"South Africa",2005,"SAF2042_2005",2,26,4,2,4,2,4,2,3,3,2,2,NA,3,1,2,NA,NA,NA,NA,2,2,4,3,2,2
"South Africa",2005,"SAF2045_2005",2,37,5,4,4,3,5,4,4,4,1,2,NA,2,2,1,NA,NA,NA,NA,2,3,3,3,2,3
"South Africa",2005,"SAF2048_2005",2,18,5,3,4,3,4,4,4,3,3,3,NA,2,3,2,NA,NA,NA,NA,1,3,4,4,2,3
"South Africa",2005,"SAF2055_2005",1,30,5,3,4,3,4,4,4,3,1,1,NA,2,3,2,NA,NA,NA,NA,2,3,4,3,1,2
"South Africa",2005,"SAF2070_2005",2,21,4,1,3,2,3,2,NA,2,2,2,NA,3,2,1,NA,NA,NA,NA,2,2,2,3,2,3
"South Africa",2005,"SAF2080_2005",2,62,5,5,4,4,4,4,4,2,1,1,NA,2,3,1,NA,NA,NA,NA,1,4,4,3,2,3
"South Africa",2005,"SAF2087_2005",1,32,4,4,4,3,3,4,3,3,1,2,NA,2,1,2,NA,NA,NA,NA,3,3,3,3,2,3
"South Africa",2005,"SAF2089_2005",2,36,5,5,3,3,4,4,4,4,2,2,NA,3,1,2,NA,NA,NA,NA,2,3,4,4,3,3
"South Africa",2005,"SAF2100_2005",1,32,4,4,4,1,5,3,3,3,2,1,NA,1,1,2,NA,NA,NA,NA,1,3,4,4,2,3
"South Africa",2005,"SAF2101_2005",2,33,5,5,4,1,2,4,3,3,2,1,NA,3,1,1,NA,NA,NA,NA,3,3,4,3,2,3
"South Africa",2005,"SAF2116_2005",2,71,5,5,4,3,5,4,4,3,1,1,NA,3,3,2,NA,NA,NA,NA,1,4,3,3,2,3
"South Africa",2005,"SAF2121_2005",1,45,5,4,4,3,4,NA,NA,3,1,1,NA,1,4,1,NA,NA,NA,NA,2,4,4,4,1,4
"South Africa",2005,"SAF2133_2005",2,70,4,4,1,2,3,4,3,3,2,2,NA,2,3,1,NA,NA,NA,NA,4,3,2,4,2,2
"South Africa",2005,"SAF2146_2005",1,29,1,4,4,1,4,4,4,3,3,3,NA,2,2,2,NA,NA,NA,NA,1,4,4,4,2,2
"South Africa",2005,"SAF2154_2005",1,40,5,4,4,1,5,4,4,3,1,1,NA,2,2,1,NA,NA,NA,NA,2,4,4,4,2,3
"South Africa",2005,"SAF2157_2005",1,27,4,4,2,2,4,3,3,4,NA,2,NA,3,2,1,NA,NA,NA,NA,1,1,1,3,2,3
"South Africa",2005,"SAF2164_2005",1,27,4,2,3,3,3,3,2,4,2,2,NA,3,2,1,NA,NA,NA,NA,3,4,3,4,3,2
"South Africa",2005,"SAF2169_2005",2,18,5,4,4,3,4,4,4,4,2,NA,NA,3,3,1,NA,NA,NA,NA,2,3,4,4,2,4
"South Africa",2005,"SAF2173_2005",1,41,5,4,1,3,5,4,4,4,1,1,NA,1,1,1,NA,NA,NA,NA,1,4,4,4,1,1
"South Africa",2005,"SAF2176_2005",1,28,4,4,3,2,5,4,3,4,1,2,NA,2,2,2,NA,NA,NA,NA,1,3,3,3,2,3
"South Africa",2005,"SAF2177_2005",2,35,5,4,4,4,4,4,4,4,1,2,NA,3,2,2,NA,NA,NA,NA,1,3,4,4,1,1
"South Africa",2005,"SAF2182_2005",1,59,2,2,4,2,2,2,2,1,2,2,NA,2,3,2,NA,NA,NA,NA,3,1,4,3,2,2
"South Africa",2005,"SAF2187_2005",1,30,4,4,3,1,2,2,2,1,2,2,NA,2,2,1,NA,NA,NA,NA,4,1,2,3,2,2
"South Africa",2005,"SAF2188_2005",1,26,4,4,3,2,4,1,1,2,2,2,NA,4,2,1,NA,NA,NA,NA,4,3,2,4,2,2
"South Africa",2005,"SAF2189_2005",2,56,1,1,4,2,4,4,1,3,3,3,NA,3,2,2,NA,NA,NA,NA,3,3,1,4,3,3
"South Africa",2005,"SAF2191_2005",2,29,1,1,3,3,4,4,2,4,2,2,NA,2,2,1,NA,NA,NA,NA,4,3,2,2,4,4
"South Africa",2005,"SAF2195_2005",1,67,1,1,2,3,2,2,2,1,2,3,NA,3,3,2,NA,NA,NA,NA,3,1,2,3,3,3
"South Africa",2005,"SAF2196_2005",1,54,2,2,3,2,5,4,3,4,2,2,NA,2,2,1,NA,NA,NA,NA,2,3,3,4,2,2
"South Africa",2005,"SAF2198_2005",2,35,4,4,4,2,2,4,2,NA,2,2,NA,2,2,1,NA,NA,NA,NA,3,1,1,1,2,2
"South Africa",2005,"SAF2200_2005",2,30,1,1,4,2,4,4,2,3,2,2,NA,4,1,2,NA,NA,NA,NA,3,9,2,4,3,4
"South Africa",2005,"SAF2201_2005",1,83,1,1,2,2,2,2,2,1,2,2,NA,2,2,2,NA,NA,NA,NA,3,1,2,3,2,2
"South Africa",2005,"SAF2202_2005",1,76,1,1,4,1,2,3,3,1,4,3,NA,3,3,1,NA,NA,NA,NA,4,1,3,1,3,3
"South Africa",2005,"SAF2203_2005",1,27,4,4,3,3,4,4,4,4,2,2,NA,3,NA,2,NA,NA,NA,NA,4,3,4,4,2,3
"South Africa",2005,"SAF2204_2005",1,78,4,4,4,3,5,4,2,4,3,3,NA,4,2,1,NA,NA,NA,NA,1,2,NA,9,3,4
"South Africa",2005,"SAF2256_2005",1,27,4,1,1,3,3,4,3,NA,2,2,NA,2,NA,1,NA,NA,NA,NA,3,3,2,3,2,2
"South Africa",2005,"SAF2284_2005",1,35,4,4,3,3,3,1,1,3,2,2,NA,3,2,1,NA,NA,NA,NA,3,1,1,3,3,3
"South Africa",2005,"SAF2286_2005",1,51,3,4,3,3,4,3,1,3,2,2,NA,1,2,1,NA,NA,NA,NA,3,3,2,4,2,2
"South Africa",2005,"SAF2291_2005",1,47,4,4,1,4,4,3,3,3,NA,2,NA,2,2,1,NA,NA,NA,NA,NA,1,3,2,2,2
"South Africa",2005,"SAF2311_2005",1,20,3,1,4,2,NA,3,3,2,NA,NA,NA,9,NA,1,NA,NA,NA,NA,3,9,3,1,NA,NA
"South Africa",2005,"SAF2314_2005",1,35,4,4,4,3,4,4,3,3,1,1,NA,1,2,1,NA,NA,NA,NA,3,9,3,1,2,2
"South Africa",2005,"SAF2360_2005",2,34,5,2,4,1,4,4,4,3,2,2,NA,3,2,1,NA,NA,NA,NA,2,3,3,3,3,3
"South Africa",2005,"SAF2363_2005",2,36,4,4,4,2,3,4,3,3,2,1,NA,2,3,1,NA,NA,NA,NA,2,4,2,3,3,3
"South Africa",2005,"SAF2384_2005",2,29,4,4,4,3,4,4,3,4,1,2,NA,2,2,2,NA,NA,NA,NA,1,9,3,4,2,3
"South Africa",2005,"SAF2385_2005",2,40,4,4,4,3,4,2,2,2,2,2,NA,3,1,1,NA,NA,NA,NA,3,3,NA,9,2,3
"South Africa",2005,"SAF2390_2005",2,29,2,2,3,3,4,3,3,1,3,3,NA,3,3,1,NA,NA,NA,NA,NA,3,2,3,3,3
"South Africa",2005,"SAF2409_2005",2,42,4,3,3,3,4,4,4,3,2,2,NA,2,2,2,NA,NA,NA,NA,3,3,2,4,2,2
"South Africa",2005,"SAF2410_2005",2,21,3,3,1,3,NA,4,NA,3,1,2,NA,2,2,1,NA,NA,NA,NA,3,2,3,3,2,2
"South Africa",2005,"SAF2413_2005",2,23,4,3,4,3,4,4,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,2,1,3,3,2,2
"South Africa",2005,"SAF2416_2005",1,28,4,4,4,2,4,2,2,2,2,2,NA,2,2,1,NA,NA,NA,NA,1,2,3,3,2,2
"South Africa",2005,"SAF2423_2005",2,71,4,4,4,2,4,4,4,3,1,1,NA,2,2,1,NA,NA,NA,NA,2,2,3,3,1,1
"South Africa",2005,"SAF2430_2005",2,44,3,3,3,3,4,4,3,3,1,2,NA,2,2,2,NA,NA,NA,NA,3,3,3,3,2,2
"South Africa",2005,"SAF2433_2005",2,29,5,5,4,3,4,4,4,4,4,4,NA,4,4,1,NA,NA,NA,NA,1,2,4,4,4,4
"South Africa",2005,"SAF2435_2005",1,28,4,4,4,2,5,3,3,3,2,2,NA,2,2,1,NA,NA,NA,NA,1,3,4,4,2,2
"South Africa",2005,"SAF2437_2005",1,29,5,5,4,4,5,3,3,3,2,2,NA,2,2,1,NA,NA,NA,NA,3,3,4,4,2,2
"South Africa",2005,"SAF2458_2005",1,43,1,1,4,1,3,4,2,2,2,2,NA,2,2,2,NA,NA,NA,NA,4,4,3,4,2,2
"South Africa",2005,"SAF2459_2005",1,34,4,4,2,3,3,3,2,4,2,3,NA,3,2,2,NA,NA,NA,NA,4,4,3,3,3,3
"South Africa",2005,"SAF2461_2005",1,68,4,4,3,3,3,4,3,4,1,2,NA,2,2,1,NA,NA,NA,NA,3,3,4,4,2,2
"South Africa",2005,"SAF2463_2005",2,56,2,2,2,1,3,3,3,3,2,2,NA,2,2,1,NA,NA,NA,NA,1,1,3,3,2,2
"South Africa",2005,"SAF2466_2005",2,32,3,3,2,3,4,4,3,3,2,2,NA,2,2,2,NA,NA,NA,NA,3,2,3,3,2,2
"South Africa",2005,"SAF2470_2005",1,22,2,4,2,2,3,4,3,4,3,3,NA,3,3,2,NA,NA,NA,NA,3,3,2,3,3,3
"South Africa",2005,"SAF2483_2005",2,56,4,3,2,3,4,3,3,4,2,2,NA,2,2,2,NA,NA,NA,NA,3,3,3,3,2,2
"South Africa",2005,"SAF2484_2005",2,35,4,2,3,2,NA,4,3,3,1,2,NA,2,2,1,NA,NA,NA,NA,4,3,NA,3,2,2
"South Africa",2005,"SAF2487_2005",2,31,1,1,2,2,4,1,1,4,1,1,NA,1,3,2,NA,NA,NA,NA,1,1,NA,4,1,1
"South Africa",2005,"SAF2493_2005",2,38,4,4,1,3,5,4,4,4,1,1,NA,2,1,1,NA,NA,NA,NA,1,2,3,3,2,2
"South Africa",2005,"SAF2494_2005",2,59,2,2,3,3,5,3,3,2,2,NA,NA,3,NA,1,NA,NA,NA,NA,1,3,2,4,3,3
"South Africa",2005,"SAF2495_2005",1,42,5,5,4,3,5,3,3,2,2,2,NA,2,2,1,NA,NA,NA,NA,1,3,3,3,2,2
"South Africa",2005,"SAF2496_2005",1,34,4,4,1,3,4,3,3,1,2,2,NA,3,2,2,NA,NA,NA,NA,1,3,3,4,2,3
"South Africa",2005,"SAF2508_2005",2,26,4,4,3,3,1,3,3,4,2,2,NA,2,2,2,NA,NA,NA,NA,4,3,4,4,2,2
"South Africa",2005,"SAF2510_2005",2,21,4,4,2,3,4,4,3,4,3,3,NA,3,3,2,NA,NA,NA,NA,3,4,3,3,3,3
"South Africa",2005,"SAF2516_2005",1,27,1,1,1,2,5,4,4,4,3,3,NA,2,4,2,NA,NA,NA,NA,1,1,3,2,4,1
"South Africa",2005,"SAF2517_2005",1,24,4,4,3,3,5,4,4,3,2,2,NA,2,2,2,NA,NA,NA,NA,2,3,3,3,2,2
"South Africa",2005,"SAF2524_2005",2,58,4,3,2,3,4,4,3,4,1,2,NA,2,3,2,NA,NA,NA,NA,3,2,3,3,NA,NA
"South Africa",2005,"SAF2526_2005",2,55,4,4,4,4,1,3,3,1,2,2,NA,3,3,2,NA,NA,NA,NA,3,3,3,3,3,3
"South Africa",2005,"SAF2530_2005",2,28,4,3,2,3,3,4,NA,2,NA,2,NA,2,2,2,NA,NA,NA,NA,3,3,2,4,2,2
"South Africa",2005,"SAF2547_2005",2,30,2,4,4,4,4,3,3,3,2,2,NA,3,NA,2,NA,NA,NA,NA,3,3,3,2,3,3
"South Africa",2005,"SAF2554_2005",1,37,4,4,1,3,4,4,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,1,3,3,3,2,2
"South Africa",2005,"SAF2591_2005",1,24,4,4,4,3,4,4,3,3,2,2,NA,3,2,1,NA,NA,NA,NA,1,2,2,4,3,2
"South Africa",2005,"SAF2593_2005",1,42,4,4,2,3,4,4,4,4,3,3,NA,3,3,1,NA,NA,NA,NA,3,3,4,4,3,3
"South Africa",2005,"SAF2594_2005",1,29,3,3,3,2,5,2,3,2,3,2,NA,2,3,2,NA,NA,NA,NA,4,4,3,3,2,3
"South Africa",2005,"SAF2596_2005",2,39,5,5,2,1,3,4,1,3,2,2,NA,2,2,2,NA,NA,NA,NA,4,4,2,3,2,2
"South Africa",2005,"SAF2598_2005",2,40,4,4,1,3,5,3,3,3,3,3,NA,3,3,2,NA,NA,NA,NA,3,3,4,4,3,3
"South Africa",2005,"SAF2607_2005",1,34,3,1,2,3,NA,1,1,3,3,4,NA,4,2,2,NA,NA,NA,NA,2,1,3,3,4,4
"South Africa",2005,"SAF2616_2005",2,33,2,2,2,3,5,2,2,1,2,2,NA,2,2,2,NA,NA,NA,NA,3,3,1,4,NA,2
"South Africa",2005,"SAF2617_2005",2,27,4,4,3,2,1,4,3,3,1,NA,NA,2,NA,2,NA,NA,NA,NA,2,9,3,4,NA,2
"South Africa",2005,"SAF0583_2005",2,18,4,4,4,1,NA,4,4,4,2,2,NA,3,1,1,NA,NA,NA,NA,1,3,NA,9,2,3
"South Africa",2005,"SAF0542_2005",1,42,3,3,3,3,2,2,1,2,2,2,NA,2,2,2,NA,NA,NA,NA,NA,9,3,3,2,4
"South Africa",2005,"SAF2086_2005",1,68,1,4,4,3,4,4,2,4,2,2,NA,2,1,1,NA,NA,NA,NA,2,3,2,3,2,2
"South Africa",2005,"SAF2548_2005",2,28,5,5,3,3,4,2,2,2,2,3,NA,4,4,1,NA,NA,NA,NA,3,3,2,4,2,2
"South Africa",2005,"SAF1925_2005",1,29,3,3,3,1,4,3,NA,4,2,NA,NA,3,2,2,NA,NA,NA,NA,2,9,4,4,2,3
"South Africa",2005,"SAF0560_2005",2,29,2,4,3,1,5,4,4,3,1,1,NA,3,1,1,NA,NA,NA,NA,2,4,2,3,2,2
"South Africa",2005,"SAF1532_2005",1,28,4,4,3,1,4,4,3,3,2,2,NA,2,2,2,NA,NA,NA,NA,3,3,2,2,2,2
"South Africa",2005,"SAF1117_2005",1,26,4,4,4,4,4,4,4,3,2,2,NA,1,2,1,NA,NA,NA,NA,2,3,3,3,2,3
"South Africa",2005,"SAF1009_2005",1,36,2,2,4,3,3,2,2,2,3,2,NA,3,2,1,NA,NA,NA,NA,3,9,1,4,3,3
"South Africa",2005,"SAF1010_2005",1,24,2,2,3,1,NA,4,4,4,1,1,NA,3,NA,2,NA,NA,NA,NA,1,9,NA,9,2,2
"South Africa",2005,"SAF1015_2005",1,54,1,1,4,3,3,1,1,1,NA,3,NA,3,NA,2,NA,NA,NA,NA,4,9,2,4,2,2
"South Africa",2005,"SAF1258_2005",1,48,4,4,4,3,4,4,3,NA,2,2,NA,3,2,2,NA,NA,NA,NA,3,4,3,3,2,2
"South Africa",2005,"SAF1717_2005",2,72,1,2,1,1,2,3,2,2,1,1,NA,2,1,2,NA,NA,NA,NA,2,1,1,1,3,2
"South Africa",2005,"SAF1720_2005",2,52,1,1,4,9,3,2,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,2,1,NA,9,1,1
"South Africa",2005,"SAF1741_2005",2,36,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,NA,NA,2,2,NA,9,NA,NA
"South Africa",2005,"SAF1742_2005",2,64,2,1,2,1,NA,1,1,1,1,1,NA,1,1,1,NA,NA,NA,NA,2,1,NA,9,1,1
"South Africa",2005,"SAF1873_2005",2,27,NA,4,1,1,4,4,NA,3,2,2,NA,2,NA,2,NA,NA,NA,NA,NA,9,4,4,2,2
"South Africa",2005,"SAF1874_2005",2,42,4,4,2,1,5,3,3,4,2,2,NA,3,NA,1,NA,NA,NA,NA,1,1,4,4,3,3
"South Africa",2005,"SAF1875_2005",2,36,4,4,2,3,3,NA,NA,NA,3,3,NA,4,NA,2,NA,NA,NA,NA,4,9,4,2,3,3
"South Africa",2005,"SAF1882_2005",2,72,4,4,2,3,4,4,4,4,1,1,NA,1,1,1,NA,NA,NA,NA,2,3,3,3,1,1
"South Africa",2005,"SAF1975_2005",2,58,NA,4,2,2,4,4,3,2,1,NA,NA,9,NA,2,NA,NA,NA,NA,2,4,4,4,NA,NA
"South Africa",2005,"SAF1755_2005",1,41,4,3,3,3,4,4,3,3,4,3,NA,3,4,1,NA,NA,NA,NA,2,1,4,4,4,4
"South Africa",2005,"SAF1756_2005",1,41,2,2,4,1,1,2,1,1,4,4,NA,4,4,2,NA,NA,NA,NA,2,9,3,4,4,4
"South Africa",2005,"SAF0675_2005",2,53,2,3,3,4,4,3,2,3,1,1,NA,2,NA,1,NA,NA,NA,NA,4,9,1,1,2,3
"South Africa",2005,"SAF1163_2005",1,56,5,2,2,2,5,3,3,1,1,1,NA,4,1,1,NA,NA,NA,NA,4,3,4,4,1,4
"South Africa",2005,"SAF0475_2005",2,67,4,4,3,3,4,4,4,4,1,1,NA,1,NA,2,NA,NA,NA,NA,2,9,4,1,1,1
"South Africa",2005,"SAF0478_2005",2,34,4,3,4,1,3,4,4,4,1,1,NA,1,1,1,NA,NA,NA,NA,4,9,3,3,1,1
"South Africa",2005,"SAF1072_2005",2,88,4,2,2,2,4,4,2,4,1,2,NA,3,2,2,NA,NA,NA,NA,2,3,3,3,2,3
"South Africa",2005,"SAF1073_2005",2,58,4,3,3,3,4,4,3,3,2,2,NA,3,2,1,NA,NA,NA,NA,2,3,3,3,2,3
"South Africa",2005,"SAF1074_2005",2,25,4,5,1,3,4,4,3,3,2,2,NA,3,2,2,NA,NA,NA,NA,2,3,4,3,3,3
"South Africa",2005,"SAF1476_2005",1,20,4,4,3,1,4,4,4,4,NA,NA,NA,3,NA,1,NA,NA,NA,NA,2,3,3,3,3,3
"South Africa",2005,"SAF1481_2005",1,20,3,3,3,3,4,3,3,3,NA,NA,NA,4,NA,2,NA,NA,NA,NA,2,3,3,3,2,2
"South Africa",2005,"SAF1484_2005",1,19,2,3,2,2,5,3,3,2,2,2,NA,2,NA,1,NA,NA,NA,NA,3,3,3,3,2,2
"South Africa",2005,"SAF1488_2005",1,36,5,4,2,1,5,4,4,3,NA,NA,NA,9,2,1,NA,NA,NA,NA,1,4,4,4,NA,NA
"South Africa",2005,"SAF1496_2005",2,21,5,4,2,1,4,4,3,3,1,1,NA,2,2,1,NA,NA,NA,NA,2,3,4,4,2,2
"South Africa",2005,"SAF1883_2005",2,32,3,2,1,3,4,2,2,3,NA,NA,NA,9,NA,2,NA,NA,NA,NA,2,2,2,4,3,3
"South Africa",2005,"SAF1888_2005",2,37,4,4,3,3,5,4,4,4,2,2,NA,2,2,2,NA,NA,NA,NA,1,3,4,4,2,2
"South Africa",2005,"SAF1895_2005",1,50,4,4,3,3,3,2,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,NA,2,9,NA,2,2,3
"South Africa",2005,"SAF2108_2005",2,42,4,3,3,3,3,3,3,3,NA,NA,NA,3,NA,2,NA,NA,NA,NA,3,9,4,3,2,3
"South Africa",2005,"SAF2604_2005",1,34,4,4,3,3,2,2,3,4,3,3,NA,3,2,1,NA,NA,NA,NA,2,3,3,3,3,3
